"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
671739,"Harris II, Michael","L","74.89599789",31.047334867656517,7.312798239941705,-2.327557514408191,0.4753867791842476,1.659128137731329,31.634726358290575,29.97559822055924,28.348828555354338,711
606466,"Marte, Ketel","R","74.774782108",31.73730837129415,9.248328347890132,-8.430081419599645,0.5901162790697673,7.222444126423866,37.37594513259485,30.15350100617098,21.46768931044814,688
691718,"Crow-Armstrong, Pete","L","74.76853009",35.2004254807126,15.594501158227835,-5.608126936140979,0.47686375321336755,6.2244705189973075,37.95024982880623,31.725779309808935,25.428809169359166,778
668904,"Lewis, Royce","R","74.74573",25.87572319948,11.030399393756136,-8.219950261094269,0.7377049180327871,4.826912684268598,32.32243561074507,27.49552292647648,29.55639979031966,488
686527,"Canzone, Dominic","L","74.699484882",31.80017422834462,13.56177302681017,-2.8931633223831024,0.5397849462365594,7.225328263517023,38.644648846944584,31.41932058342755,30.028811180233795,465
592518,"Machado, Manny","R","74.668293385",26.23942117130348,7.386684870615293,-2.234922068090058,0.5641748942172073,3.2574756980599724,31.197407360739717,27.93993166267974,30.979488312977885,709
624413,"Alonso, Pete","R","74.663877638",33.82562109781084,10.234030783150317,1.8270186626847351,0.5503355704697989,3.6958165874767284,27.941322822527496,24.24550623505077,26.82685720627906,745
694212,"Basallo, Samuel","L","74.652811207",33.38374761969226,11.769371835878658,-4.319549835784672,0.5191956124314443,1.103315522307323,34.34870183927814,33.245386316970816,24.5355671760307,547
660271,"Ohtani, Shohei","L","74.646024565",37.69745090067105,13.505921764621693,0.31586637779862625,0.5159420289855076,-4.456993383427834,26.362329761297794,30.819323144725633,31.300560960358993,690
694192,"Chourio, Jackson","R","74.631642136",27.82140934921829,9.198730337465044,2.7900867966449874,0.6543689320388347,4.23919326852383,29.72761603521765,25.48842276669382,31.676156373271493,515
