"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
607208,"Turner, Trea",786,0.9118329466357309,582,"71.694595814",0.1984732824427481,0.33676975945017185,0.24936386768447838,0.11683848797250859,0.08651399491094147,"7.630075102",13,-24.56394195740514,204,0.2595419847328244,296,0.37659033078880405
521692,"Perez, Salvador",776,0.9033760186263097,599,"71.651015245",0.18943298969072164,0.3088480801335559,0.23840206185567012,0.13856427378964942,0.10695876288659793,"7.70704875",14,-28.671935267137428,177,0.22809278350515463,286,0.36855670103092786
553993,"Suárez, Eugenio",508,0.900709219858156,341,"71.628309764",0.18700787401574806,0.2697947214076246,0.18110236220472442,0.10850439882697947,0.07283464566929133,"7.755348898",25,-9.266028117803208,167,0.328740157480315,153,0.30118110236220474
571970,"Muncy, Max",560,0.9076175040518638,406,"71.552164018",0.14107142857142857,0.3497536945812808,0.25357142857142856,0.16009852216748768,0.11607142857142858,"6.950337875",10,-3.4809614443801946,154,0.275,206,0.3678571428571429
672515,"Moreno, Gabriel",517,0.9038461538461539,440,"71.525593501",0.22437137330754356,0.34545454545454546,0.2940038684719536,0.1409090909090909,0.11992263056092843,"7.025957041",9,1.2002033005881008,77,0.14893617021276595,221,0.4274661508704062
621020,"Swanson, Dansby",642,0.901685393258427,458,"71.519291106",0.09813084112149531,0.3777292576419214,0.26947040498442365,0.1462882096069869,0.1043613707165109,"7.600017804",16,-12.24211012496889,184,0.2866043613707165,243,0.37850467289719625
669016,"Marsh, Brandon",693,0.90234375,527,"71.468548773",0.16017316017316022,0.3206831119544592,0.24386724386724387,0.15180265654648956,0.11544011544011544,"7.268190043",3,-2.5289801520351247,166,0.23953823953823955,256,0.3694083694083694
800050,"DeLauter, Chase",541,0.9061976549413735,469,"71.435680425",0.18299445471349352,0.39232409381663114,0.34011090573012936,0.18763326226012794,0.16266173752310537,"7.090456285",17,-10.894606264877401,72,0.133086876155268,261,0.4824399260628466
571448,"Arenado, Nolan",600,0.8995502248875562,471,"71.402314817",0.1566666666666667,0.2908704883227176,0.22833333333333333,0.08917197452229299,0.07,"8.400896067",21,-16.060376960053915,129,0.215,230,0.38333333333333336
641487,"Crawford, J.P.",511,0.8996478873239436,422,"71.365373757",0.1859099804305284,0.33886255924170616,0.27984344422700586,0.11374407582938388,0.09393346379647749,"7.360926145",5,-18.013748161017666,89,0.17416829745596868,213,0.41682974559686886
663656,"Tucker, Kyle",702,0.9011553273427471,558,"71.313914544",0.19658119658119658,0.32974910394265233,0.2621082621082621,0.1039426523297491,0.08262108262108261,"7.365604558",10,-18.49823392534603,144,0.20512820512820512,267,0.3803418803418803
502671,"Goldschmidt, Paul",493,0.90625,365,"71.271737383",0.13995943204868155,0.3150684931506849,0.2332657200811359,0.13972602739726028,0.10344827586206896,"7.537618661",3,2.733330654512156,128,0.25963488843813387,183,0.3711967545638945
573262,"Yastrzemski, Mike",426,0.9044585987261147,333,"71.266748545",0.07276995305164322,0.3633633633633634,0.284037558685446,0.12912912912912913,0.10093896713615023,"7.465346761",11,-13.97258999258855,93,0.21830985915492956,167,0.392018779342723
805808,"McGonigle, Kevin",694,0.9036458333333334,589,"71.261735",0.1714697406340057,0.35823429541595925,0.30403458213256485,0.12393887945670629,0.10518731988472622,"6.941910014",11,-16.759644317731826,105,0.15129682997118155,301,0.43371757925072046
668715,"Steer, Spencer",610,0.9023668639053254,464,"71.18110841",0.08360655737704917,0.3448275862068966,0.26229508196721313,0.15301724137931033,0.11639344262295082,"7.376041541",9,-13.243337445488661,146,0.23934426229508196,241,0.3950819672131147
682177,"Schneemann, Daniel",487,0.9018518518518519,343,"71.169349487",0.11498973305954828,0.3032069970845481,0.2135523613963039,0.12244897959183673,0.08624229979466119,"7.051592444",12,-17.514300050387998,144,0.29568788501026694,160,0.32854209445585214
609280,"Andujar, Miguel",432,0.9018789144050104,356,"71.167532037",0.19212962962962965,0.31179775280898875,0.2569444444444444,0.11235955056179775,0.09259259259259259,"7.556435347",9,-8.955986224900197,76,0.17592592592592593,176,0.4074074074074074
687263,"Neto, Zach",820,0.9010989010989011,561,"71.139586951",0.1329268292682927,0.2994652406417112,0.2048780487804878,0.10160427807486631,0.06951219512195123,"7.098170268",26,-13.430866931223086,259,0.31585365853658537,233,0.2841463414634146
691026,"Winn, Masyn",590,0.9035222052067381,463,"71.129420576",0.14745762711864413,0.35205183585313177,0.27627118644067794,0.1447084233261339,0.1135593220338983,"7.310359271",6,-19.708276249269915,127,0.21525423728813559,259,0.43898305084745765
701807,"Benge, Carson",668,0.9014844804318488,525,"71.11255503",0.18712574850299402,0.3295238095238095,0.25898203592814373,0.13904761904761906,0.1092814371257485,"6.548036317",21,-17.81129069781834,143,0.21407185628742514,260,0.38922155688622756
682657,"Martínez, Angel",430,0.899581589958159,347,"71.104917605",0.16279069767441864,0.2824207492795389,0.22790697674418606,0.11527377521613832,0.09302325581395349,"7.347118",8,-9.699025084625069,83,0.1930232558139535,154,0.3581395348837209
663886,"Stephenson, Tyler",438,0.9049586776859504,333,"71.091447991",0.10045662100456623,0.35435435435435436,0.2694063926940639,0.15315315315315314,0.11643835616438356,"7.438800091",15,-13.874050583319454,105,0.23972602739726026,164,0.3744292237442922
608348,"Kelly, Carson",427,0.9046610169491526,341,"71.038926674",0.10070257611241222,0.36070381231671556,0.28805620608899296,0.1466275659824047,0.117096018735363,"6.962022529",4,-6.28493427302312,86,0.20140515222482436,181,0.4238875878220141
664983,"McCarthy, Jake",551,0.9003267973856209,424,"71.033404537",0.1252268602540835,0.3160377358490566,0.24319419237749546,0.09669811320754718,0.07441016333938294,"7.082048004",5,-2.6289716968207415,127,0.23049001814882034,227,0.41197822141560797
668227,"Arozarena, Randy",689,0.8994778067885117,506,"70.901242525",0.22496371552975328,0.35968379446640314,0.2641509433962264,0.15019762845849802,0.11030478955007257,"7.185468186",9,-10.832992045103753,183,0.2656023222060958,241,0.3497822931785196
656811,"O'Hearn, Ryan",613,0.9094955489614244,490,"70.849009005",0.09461663947797713,0.336734693877551,0.26916802610114193,0.12448979591836734,0.09951060358890701,"7.149815938",10,-2.323727506963097,123,0.200652528548124,238,0.38825448613376834
545121,"Vargas, Ildemaro",476,0.8998109640831758,415,"70.840018782",0.16176470588235295,0.38072289156626504,0.3319327731092437,0.13975903614457832,0.12184873949579832,"7.373011239",8,-4.802454605260129,61,0.12815126050420167,246,0.5168067226890757
663837,"Vierling, Matt",463,0.9060665362035225,380,"70.835871922",0.07559395248380131,0.3526315789473684,0.2894168466522678,0.13157894736842105,0.1079913606911447,"7.422503456",2,-19.18991347154956,83,0.17926565874730022,205,0.4427645788336933
695734,"Lile, Daylen",756,0.907563025210084,593,"70.811815833",0.08201058201058205,0.33895446880269814,0.26587301587301587,0.12310286677908938,0.09656084656084656,"7.473841085",10,-20.676489397179257,163,0.2156084656084656,299,0.3955026455026455
693304,"Gonzales, Nick",703,0.9024390243902439,543,"70.71381478",0.12375533428165003,0.2983425414364641,0.23044096728307253,0.11049723756906077,0.08534850640113797,"7.41863643",11,-2.8019898675368804,160,0.22759601706970128,269,0.38264580369843526
656775,"Mullins, Cedric",591,0.9022900763358779,455,"70.655371066",0.07783417935702198,0.3208791208791209,0.2470389170896785,0.0945054945054945,0.0727580372250423,"7.397995093",8,-29.67652482286665,136,0.23011844331641285,209,0.3536379018612521
664761,"Bohm, Alec",613,0.9068047337278107,517,"70.648992072",0.10277324632952689,0.4081237911025145,0.3442088091353997,0.14893617021276595,0.12561174551386622,"7.199615171",6,-19.324609880395524,96,0.1566068515497553,293,0.47797716150081565
805300,"Marsee, Jakob",566,0.9027113237639554,472,"70.534909011",0.0724381625441696,0.3050847457627119,0.254416961130742,0.09110169491525423,0.07597173144876325,"6.749596837",18,-24.289776207515843,94,0.16607773851590105,231,0.4081272084805654
673962,"Jung, Josh",588,0.9060092449922958,491,"70.519030306",0.09013605442176865,0.38289205702647655,0.3197278911564626,0.15274949083503056,0.12755102040816327,"7.007025289",13,-6.75209401412125,97,0.1649659863945578,262,0.445578231292517
663757,"Grisham, Trent",465,0.9064327485380117,396,"70.439314602",0.07526881720430106,0.42676767676767674,0.3634408602150538,0.18434343434343434,0.15698924731182795,"7.352437591",5,-17.237557465657943,69,0.14838709677419354,220,0.4731182795698925
518692,"Freeman, Freddie",831,0.906215921483097,666,"70.43917799",0.08664259927797832,0.32732732732732733,0.26233453670276774,0.14264264264264265,0.11432009626955475,"6.734606462",13,-12.544940548422023,165,0.19855595667870035,299,0.35980746089049337
691720,"Karros, Kyle",544,0.9036544850498339,423,"70.334228566",0.06985294117647058,0.3120567375886525,0.2426470588235294,0.11347517730496454,0.08823529411764706,"7.026414688",24,-12.20538052469775,121,0.22242647058823528,198,0.3639705882352941
686469,"Pasquantino, Vinnie",548,0.9013157894736842,470,"70.313285292",0.09489051094890516,0.3170212765957447,0.2718978102189781,0.12340425531914893,0.10583941605839416,"7.302269891",10,-18.079952514599096,78,0.14233576642335766,218,0.3978102189781022
647304,"Naylor, Josh",626,0.9007194244604316,522,"70.223760208",0.08785942492012783,0.3850574712643678,0.3210862619808307,0.13984674329501914,0.11661341853035144,"7.553776965",10,-23.024361254229163,104,0.16613418530351437,300,0.4792332268370607
687859,"Johnston, Troy",535,0.9037162162162162,416,"70.209480374",0.059813084112149514,0.3870192307692308,0.30093457943925234,0.13942307692307693,0.10841121495327102,"6.798831047",5,-13.154066164273265,119,0.22242990654205608,222,0.41495327102803736
686797,"Lee, Brooks",699,0.9019354838709678,565,"70.125279514",0.08011444921316166,0.3327433628318584,0.26895565092989987,0.09380530973451327,0.07582260371959942,"7.006627196",21,-13.030097651282963,134,0.1917024320457797,278,0.3977110157367668
701675,"Church, Nathan",533,0.9018612521150592,409,"70.096684203",0.09568480300187619,0.2665036674816626,0.2045028142589118,0.10268948655256724,0.07879924953095685,"7.205681501",5,-21.567937507646935,124,0.2326454033771107,180,0.33771106941838647
677587,"Rocchio, Brayan",672,0.900804289544236,524,"70.085985298",0.0744047619047619,0.32633587786259544,0.2544642857142857,0.09541984732824428,0.0744047619047619,"7.316706994",10,-16.692207836930617,148,0.22023809523809523,275,0.40922619047619047
668930,"Turang, Brice",695,0.9014267185473411,561,"70.079963194",0.10071942446043167,0.3333333333333333,0.26906474820143883,0.14260249554367202,0.11510791366906475,"6.759776144",13,-0.34850455587707896,134,0.19280575539568345,253,0.3640287769784173
666182,"Bichette, Bo",764,0.8998822143698468,625,"70.071089974",0.1505235602094241,0.3248,0.26570680628272253,0.136,0.11125654450261781,"7.209575681",5,-22.711084073115416,139,0.18193717277486912,299,0.3913612565445026
608070,"Ramírez, José",546,0.9039735099337748,458,"70.031430989",0.12087912087912084,0.3056768558951965,0.2564102564102564,0.12663755458515283,0.10622710622710622,"7.238935128",4,-16.398129074976552,88,0.16117216117216118,211,0.38644688644688646
803011,"Antonacci, Sam",507,0.9037433155080213,434,"69.994876391",0.08678500986193294,0.3248847926267281,0.2781065088757396,0.10368663594470046,0.08875739644970414,"6.749548895",5,-9.73789859021576,73,0.14398422090729784,220,0.4339250493096647
681082,"Stott, Bryson",602,0.9025487256371814,496,"69.974874419",0.06478405315614619,0.3709677419354839,0.30564784053156147,0.13911290322580644,0.11461794019933555,"7.257062342",12,-8.581101249211251,106,0.1760797342192691,263,0.4368770764119601
666018,"Aranda, Jonathan",709,0.9031847133757962,562,"69.892457687",0.11424541607898449,0.35587188612099646,0.2820874471086037,0.14590747330960854,0.1156558533145275,"7.077272736",14,-3.313539296444036,147,0.2073342736248237,257,0.3624823695345557
643217,"Benintendi, Andrew",551,0.9032786885245901,399,"69.890883793",0.04900181488203268,0.3558897243107769,0.2577132486388385,0.13533834586466165,0.09800362976406533,"7.127824319",11,-17.481566598209632,152,0.27586206896551724,201,0.3647912885662432
700932,"Manzardo, Kyle",571,0.9034810126582279,416,"69.830357233",0.06479859894921192,0.3269230769230769,0.2381786339754816,0.11057692307692307,0.08056042031523643,"7.35666028",10,-16.95906857587482,155,0.2714535901926445,184,0.3222416812609457
608324,"Bregman, Alex",675,0.9024064171122995,578,"69.797388311",0.0325925925925926,0.3719723183391003,0.31851851851851853,0.10034602076124567,0.08592592592592592,"6.984017748",14,-21.058186212476382,97,0.1437037037037037,310,0.45925925925925926
671976,"Peters, Tristan",521,0.8998272884283247,407,"69.79406499",0.072936660268714,0.3366093366093366,0.2629558541266795,0.11056511056511056,0.08637236084452975,"6.843831017",9,-7.2833540471859575,114,0.21880998080614203,191,0.3666026871401152
683953,"Bazzana, Travis",493,0.9012797074954296,374,"69.785613874",0.12981744421906696,0.3342245989304813,0.2535496957403651,0.09358288770053476,0.07099391480730223,"7.019869006",17,-13.66007813564857,119,0.2413793103448276,180,0.36511156186612576
678882,"Rafaela, Ceddanne",736,0.9008567931456548,564,"69.774806155",0.07608695652173912,0.324468085106383,0.24864130434782608,0.08687943262411348,0.06657608695652174,"7.326818954",14,-0.5010014598366432,172,0.23369565217391305,278,0.37771739130434784
641355,"Bellinger, Cody",673,0.9009370816599732,550,"69.484614071",0.029717682020802386,0.38545454545454544,0.3150074294205052,0.12363636363636364,0.10104011887072809,"7.865399881",9,-9.225257525217351,123,0.1827637444279346,286,0.424962852897474
696285,"Young, Jacob",443,0.9040816326530612,354,"69.419975395",0.02483069977426636,0.4406779661016949,0.35214446952595935,0.1497175141242938,0.11963882618510158,"7.189926727",9,-4.085751541070352,89,0.20090293453724606,217,0.4898419864559819
807712,"Keaschall, Luke",517,0.9006968641114983,440,"69.327604371",0.09864603481624758,0.3181818181818182,0.27079303675048355,0.07272727272727272,0.061895551257253385,"6.756423868",22,-21.59018064441665,77,0.14893617021276595,237,0.4584139264990329
702332,"Durbin, Caleb",534,0.902027027027027,467,"69.230475037",0.06367041198501873,0.32548179871520344,0.2846441947565543,0.08565310492505353,0.0749063670411985,"6.974652528",16,-12.912899905252111,67,0.1254681647940075,249,0.46629213483146065
643289,"Dubón, Mauricio",711,0.9,610,"69.0430618",0.035161744022503535,0.3262295081967213,0.279887482419128,0.08032786885245902,0.06891701828410689,"7.62634135",11,-9.959742001868063,101,0.1420534458509142,298,0.4191279887482419
645277,"Albies, Ozzie",805,0.9004474272930649,634,"68.947787143",0.05465838509316771,0.3438485804416404,0.2708074534161491,0.08201892744479496,0.06459627329192547,"7.166070211",13,-20.941845683333007,171,0.2124223602484472,311,0.38633540372670805
681198,"Rumfield, TJ",668,0.9002695417789758,534,"68.882776257",0.08383233532934131,0.301498127340824,0.2410179640718563,0.08801498127340825,0.07035928143712575,"6.565144955",11,-8.065394368238602,134,0.20059880239520958,271,0.405688622754491
702222,"Crawford, Justin",533,0.9049235993208828,434,"68.855390938",0.05065666041275797,0.3064516129032258,0.24953095684803,0.0967741935483871,0.07879924953095685,"6.981709644",4,-12.187964577789066,99,0.18574108818011256,206,0.38649155722326456
676609,"Caballero, José",559,0.9001610305958132,410,"68.819065617",0.06976744186046512,0.2975609756097561,0.2182468694096601,0.06585365853658537,0.04830053667262969,"6.805650698",9,-11.431205653456995,149,0.26654740608228983,191,0.3416815742397138
514888,"Altuve, Jose",508,0.900709219858156,395,"68.764766299",0.09055118110236224,0.3620253164556962,0.281496062992126,0.09620253164556962,0.07480314960629922,"7.606813307",9,-5.424459513444381,113,0.22244094488188976,216,0.4251968503937008
642086,"Smith, Dominic",426,0.9006342494714588,354,"68.731181268",0.05633802816901409,0.3615819209039548,0.3004694835680751,0.10451977401129943,0.08685446009389672,"6.874808099",13,-13.64202991004979,72,0.16901408450704225,185,0.43427230046948356
543760,"Semien, Marcus",581,0.8993808049535603,458,"68.680709621",0.0189328743545611,0.3384279475982533,0.2667814113597246,0.08951965065502183,0.07056798623063683,"7.81246704",20,-26.501229637650226,123,0.2117039586919105,227,0.39070567986230637
656716,"McKinstry, Zach",442,0.9057377049180327,373,"68.667314389",0.056561085972850686,0.2975871313672922,0.251131221719457,0.06702412868632708,0.05656108597285068,"6.720772624",6,-16.07161779755226,69,0.15610859728506787,179,0.40497737556561086
683083,"Nuñez, Nasim",552,0.8990228013029316,442,"68.544020417",0.04166666666666667,0.2737556561085973,0.21920289855072464,0.06108597285067873,0.04891304347826087,"6.761604167",17,-24.0055930554439,110,0.19927536231884058,203,0.3677536231884058
669364,"Edwards, Xavier",644,0.9019607843137255,540,"68.49162882",0.02484472049689442,0.3851851851851852,0.32298136645962733,0.07777777777777778,0.06521739130434782,"6.530360342",11,-14.460889900742496,104,0.16149068322981366,300,0.4658385093167702
808982,"Lee, Jung Hoo",575,0.9012539184952978,512,"68.393019165",0.027826086956521737,0.4140625,0.36869565217391304,0.095703125,0.08521739130434783,"7.740669165",4,-4.970287017540993,63,0.10956521739130434,303,0.5269565217391304
621493,"Ward, Taylor",598,0.9006024096385542,495,"68.347899181",0.030100334448160532,0.4101010101010101,0.3394648829431438,0.12121212121212122,0.10033444816053512,"6.889248361",15,-18.532222911297293,103,0.17224080267558528,265,0.4431438127090301
683737,"Busch, Michael",708,0.8996188055908514,532,"68.336114294",0.04378531073446328,0.37969924812030076,0.2853107344632768,0.12969924812030076,0.09745762711864407,"6.99722709",17,-20.71734559815402,176,0.24858757062146894,258,0.3644067796610169
663538,"Hoerner, Nico",660,0.9041095890410958,597,"68.332133045",0.013636363636363636,0.40033500837520936,0.3621212121212121,0.07705192629815745,0.0696969696969697,"7.250951682",11,-23.53551309606825,63,0.09545454545454546,351,0.5318181818181819
643446,"McNeil, Jeff",569,0.9031746031746032,495,"68.303102056",0.03163444639718805,0.3333333333333333,0.28998242530755713,0.05858585858585859,0.050966608084358524,"7.178992865",9,-22.13858069348492,74,0.13005272407732865,233,0.4094903339191564
689414,"Hicks, Liam",494,0.8998178506375227,449,"68.290528968",0.04453441295546558,0.39198218262806234,0.3562753036437247,0.12026726057906459,0.10931174089068826,"6.83140917",7,-8.156376465980365,45,0.09109311740890688,270,0.5465587044534413
694384,"Schanuel, Nolan",523,0.9001721170395869,443,"67.998852505",0.06118546845124284,0.3792325056433409,0.32122370936902483,0.08803611738148984,0.0745697896749522,"6.785290382",14,-11.721678546517708,80,0.15296367112810708,238,0.45506692160611856
665926,"Giménez, Andrés",590,0.899390243902439,435,"67.990912932",0.03559322033898306,0.3333333333333333,0.2457627118644068,0.059770114942528735,0.04406779661016949,"6.974652153",12,-24.41497264528243,155,0.2627118644067797,213,0.3610169491525424
676391,"Clement, Ernie",651,0.9004149377593361,560,"67.49467235",0.029185867895545326,0.39464285714285713,0.33947772657450076,0.05892857142857143,0.05069124423963134,"7.139513687",22,-3.2187636080835196,91,0.13978494623655913,322,0.4946236559139785
670623,"Paredes, Isaac",680,0.8994708994708994,569,"67.466380574",0.06617647058823531,0.3233743409490334,0.27058823529411763,0.07205623901581722,0.060294117647058824,"7.801228676",6,-16.2652733857771,111,0.16323529411764706,255,0.375
663968,"Mangum, Jake",547,0.899671052631579,434,"67.266746929",0.03107861060329067,0.29723502304147464,0.23583180987202926,0.059907834101382486,0.04753199268738574,"6.653861188",10,-4.7289788504215595,113,0.20658135283363802,192,0.3510054844606947
664770,"Lukes, Nathan",435,0.9006211180124224,354,"67.227726322",0.03678160919540229,0.327683615819209,0.26666666666666666,0.07627118644067797,0.06206896551724138,"6.396261517",5,-9.02570723010568,81,0.18620689655172415,167,0.3839080459770115
672695,"Perdomo, Geraldo",604,0.8988095238095238,533,"67.0796225",0.011589403973509936,0.37335834896810505,0.3294701986754967,0.07317073170731707,0.06456953642384106,"6.979234735",12,-23.07111367311479,71,0.11754966887417219,276,0.45695364238410596
805367,"Meidroth, Chase",625,0.9005763688760807,514,"66.94374808",0.0096,0.35797665369649806,0.2944,0.08171206225680934,0.0672,"6.607943792",13,-9.844406083423081,111,0.1776,240,0.384
802415,"Simpson, Chandler",515,0.9003496503496503,468,"65.010283728",0.0038834951456310682,0.4444444444444444,0.40388349514563104,0.029914529914529916,0.027184466019417475,"6.55236932",7,-11.906593700350733,47,0.0912621359223301,291,0.5650485436893203
805779,"Wilson, Jacob",437,0.8991769547325102,378,"64.370275927",0.004576659038901602,0.373015873015873,0.32265446224256294,0.06084656084656084,0.05263157894736842,"6.187310801",7,-4.9828211278288,59,0.13501144164759726,199,0.45537757437070936
650333,"Arraez, Luis",672,0.900804289544236,619,"63.261401458",0,0.4620355411954766,0.4255952380952381,0.01938610662358643,0.017857142857142856,"5.900560179",2,-7.6349883982462305,53,0.07886904761904762,334,0.49702380952380953
680757,"Kwan, Steven",474,0.8994307400379506,443,"62.79479789",0.0021097046413502112,0.45598194130925507,0.42616033755274263,0.01805869074492099,0.016877637130801686,"6.226469515",4,-19.003298879558137,31,0.06540084388185655,263,0.5548523206751055
